pr_id,pr_url,repo_full_name,agent,created_at,merged_at,n_dependency_changes,pr_type,manifest_paths,tool_evidence
filipeborato/iClient-Test#64,https://github.com/filipeborato/iClient-Test/pull/64,filipeborato/iClient-Test,copilot,2026-01-07T13:56:51Z,2026-01-20T20:39:07Z,1,version_change_only,requirements.txt,aidev_agent:copilot
NPGrant81/fantasy-football-pi#71,https://github.com/NPGrant81/fantasy-football-pi/pull/71,NPGrant81/fantasy-football-pi,copilot,2026-02-28T16:14:59Z,2026-03-01T16:48:22Z,1,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
alexsandovalball/tombrady420#104,https://github.com/alexsandovalball/tombrady420/pull/104,alexsandovalball/tombrady420,copilot,2026-02-09T12:50:47Z,2026-02-09T13:04:28Z,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
ConsoleCatzirl/casconf#2,https://github.com/ConsoleCatzirl/casconf/pull/2,ConsoleCatzirl/casconf,copilot,2026-03-07T00:46:35Z,2026-03-07T06:03:30Z,11,mixed,pyproject.toml,aidev_agent:copilot
Szchiji/yhq#58,https://github.com/Szchiji/yhq/pull/58,Szchiji/yhq,copilot,2026-04-02T08:32:10Z,2026-04-02T08:40:21Z,8,new_runtime_dependency,backend/requirements.txt,aidev_agent:copilot
e4c5/kotte#10,https://github.com/e4c5/kotte/pull/10,e4c5/kotte,copilot,2026-02-24T01:30:20Z,2026-02-25T00:53:04Z,2,new_runtime_dependency,backend/pyproject.toml|backend/requirements.txt,aidev_agent:copilot
jromie0924/plane-tracker-rgb-pi#20,https://github.com/jromie0924/plane-tracker-rgb-pi/pull/20,jromie0924/plane-tracker-rgb-pi,copilot,2026-01-23T21:46:31Z,2026-01-23T22:48:29Z,2,dev_dependency_only,requirements-test.txt,aidev_agent:copilot
HFMonteiro/CRPM#24,https://github.com/HFMonteiro/CRPM/pull/24,HFMonteiro/CRPM,copilot,2025-07-28T13:48:47Z,,11,mixed,pyproject.toml,aidev_agent:copilot
carmelolg/markov-chain-example#12,https://github.com/carmelolg/markov-chain-example/pull/12,carmelolg/markov-chain-example,copilot,2026-02-08T21:22:23Z,2026-02-09T17:47:59Z,3,version_change_only,requirements.txt,aidev_agent:copilot
carmelolg/generative-ai-agent-example#2,https://github.com/carmelolg/generative-ai-agent-example/pull/2,carmelolg/generative-ai-agent-example,copilot,2026-02-08T21:20:19Z,2026-02-09T17:50:00Z,3,version_change_only,requirements.txt,aidev_agent:copilot
biggaben/whisper-bro#13,https://github.com/biggaben/whisper-bro/pull/13,biggaben/whisper-bro,copilot,2026-04-12T18:42:46Z,2026-04-12T20:29:03Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:copilot
Noizrom/svelte#5,https://github.com/Noizrom/svelte/pull/5,Noizrom/svelte,copilot,2025-11-06T04:57:42Z,2025-11-06T10:45:43Z,2,new_runtime_dependency,pyproject.toml,aidev_agent:copilot
joexner/roxene#21,https://github.com/joexner/roxene/pull/21,joexner/roxene,copilot,2025-10-01T03:49:15Z,2025-10-16T04:53:11Z,8,mixed,pyproject.toml,aidev_agent:copilot
itaygross7/study_buddy-proj#9,https://github.com/itaygross7/study_buddy-proj/pull/9,itaygross7/study_buddy-proj,copilot,2025-12-01T21:28:32Z,2025-12-01T22:30:46Z,6,new_runtime_dependency,requirements.txt,aidev_agent:copilot
konpaku-ming/Assassyn-CPU#1,https://github.com/konpaku-ming/Assassyn-CPU/pull/1,konpaku-ming/Assassyn-CPU,copilot,2025-12-12T01:04:34Z,2025-12-12T01:27:32Z,7,new_runtime_dependency,requirements.txt,aidev_agent:copilot
AlexDeMichieli/Quartz#48,https://github.com/AlexDeMichieli/Quartz/pull/48,AlexDeMichieli/Quartz,copilot,2025-10-03T14:08:25Z,,3,version_change_only,requirements.txt,aidev_agent:copilot
c-daly/sophia#4,https://github.com/c-daly/sophia/pull/4,c-daly/sophia,copilot,2025-11-17T16:54:56Z,2025-11-17T18:07:00Z,8,mixed,pyproject.toml,aidev_agent:copilot
c-daly/talos#3,https://github.com/c-daly/talos/pull/3,c-daly/talos,copilot,2025-11-17T16:56:57Z,2025-11-17T17:38:25Z,7,mixed,pyproject.toml,aidev_agent:copilot
carmelolg/generative-ai-rag-example#2,https://github.com/carmelolg/generative-ai-rag-example/pull/2,carmelolg/generative-ai-rag-example,copilot,2026-02-08T21:22:52Z,2026-02-08T22:20:29Z,8,mixed,requirements-dev.txt|requirements.txt,aidev_agent:copilot
optgeo/shin-freetown#4,https://github.com/optgeo/shin-freetown/pull/4,optgeo/shin-freetown,copilot,2025-11-11T06:39:16Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
neuron7x/Kuramoto-synchronization-model#2091,https://github.com/neuron7x/Kuramoto-synchronization-model/pull/2091,neuron7x/Kuramoto-synchronization-model,copilot,2025-12-11T13:58:39Z,2025-12-11T15:40:21Z,2,version_change_only,pyproject.toml|requirements.txt,aidev_agent:copilot
itaygross7/study_buddy-proj#4,https://github.com/itaygross7/study_buddy-proj/pull/4,itaygross7/study_buddy-proj,copilot,2025-11-29T14:04:16Z,2025-11-29T15:56:19Z,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Srinivas-018/CORTEX#3,https://github.com/Srinivas-018/CORTEX/pull/3,Srinivas-018/CORTEX,copilot,2025-12-02T13:27:20Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
varunrout/manchester-united-performance-analysis#4,https://github.com/varunrout/manchester-united-performance-analysis/pull/4,varunrout/manchester-united-performance-analysis,copilot,2025-10-02T10:39:04Z,2025-10-02T12:42:39Z,5,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Njine/LegalEase#12,https://github.com/Njine/LegalEase/pull/12,Njine/LegalEase,copilot,2025-11-12T08:41:47Z,,21,mixed,LegalEase/requirements-dev.txt|LegalEase/requirements.txt,aidev_agent:copilot
shanooo773/voice-agent.v1#2,https://github.com/shanooo773/voice-agent.v1/pull/2,shanooo773/voice-agent.v1,copilot,2025-12-07T17:12:04Z,2025-12-07T18:15:41Z,14,new_runtime_dependency,requirements.txt,aidev_agent:copilot
mirest/collector#24,https://github.com/mirest/collector/pull/24,mirest/collector,copilot,2025-08-20T04:25:51Z,2025-08-20T05:15:01Z,10,version_change_only,requirements.txt,aidev_agent:copilot
twangodev/uw-coursemap#980,https://github.com/twangodev/uw-coursemap/pull/980,twangodev/uw-coursemap,copilot,2025-07-16T22:29:11Z,2025-07-29T03:00:09Z,37,new_runtime_dependency,generation/pyproject.toml|search/pyproject.toml,aidev_agent:copilot
edwardzjl/chatbot#1361,https://github.com/edwardzjl/chatbot/pull/1361,edwardzjl/chatbot,copilot,2025-08-11T14:17:15Z,2025-08-11T15:47:08Z,26,mixed,api/pyproject.toml,aidev_agent:copilot
MyroslavRepin/Calnio#40,https://github.com/MyroslavRepin/Calnio/pull/40,MyroslavRepin/Calnio,copilot,2025-09-26T16:51:32Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:copilot
harryb2088/copilot_quant#10,https://github.com/harryb2088/copilot_quant/pull/10,harryb2088/copilot_quant,copilot,2026-02-16T08:45:43Z,2026-02-16T16:50:19Z,8,new_runtime_dependency,requirements.in|requirements.txt,aidev_agent:copilot
albertagustin/flask-app-starter#6,https://github.com/albertagustin/flask-app-starter/pull/6,albertagustin/flask-app-starter,copilot,2025-08-09T19:00:34Z,2025-08-09T19:42:33Z,41,mixed,requirements-dev.txt|requirements.txt,aidev_agent:copilot
Open2Tech/Scrape-UAlg-Courses#2,https://github.com/Open2Tech/Scrape-UAlg-Courses/pull/2,Open2Tech/Scrape-UAlg-Courses,copilot,2025-10-27T09:05:08Z,2025-10-27T09:52:28Z,4,mixed,requirements-dev.txt|requirements.txt,aidev_agent:copilot
LuthiWorks/Sanctuary#58,https://github.com/LuthiWorks/Sanctuary/pull/58,LuthiWorks/Sanctuary,copilot,2026-01-02T20:32:18Z,,8,mixed,pyproject.toml|setup.py,aidev_agent:copilot
scottBowles/dnd#19,https://github.com/scottBowles/dnd/pull/19,scottBowles/dnd,copilot,2025-06-25T02:33:12Z,2025-06-29T02:08:10Z,13,new_runtime_dependency,requirements.txt,aidev_agent:copilot
stranske/Trend_Model_Project#567,https://github.com/stranske/Trend_Model_Project/pull/567,stranske/Trend_Model_Project,copilot,2025-09-01T18:53:54Z,2025-09-02T01:01:35Z,11,mixed,pyproject.toml|requirements.txt,aidev_agent:copilot
jmagar/pulse#43,https://github.com/jmagar/pulse/pull/43,jmagar/pulse,copilot,2025-11-11T17:46:34Z,2025-11-11T20:45:05Z,1,new_runtime_dependency,apps/webhook/pyproject.toml,aidev_agent:copilot
Aditya-Kumar-Sahu/Ensemble-Powered-Deep-Learning-for-Rice-Leaf-Disease-Diagnosis#1,https://github.com/Aditya-Kumar-Sahu/Ensemble-Powered-Deep-Learning-for-Rice-Leaf-Disease-Diagnosis/pull/1,Aditya-Kumar-Sahu/Ensemble-Powered-Deep-Learning-for-Rice-Leaf-Disease-Diagnosis,copilot,2025-10-26T13:57:25Z,,19,new_runtime_dependency,requirements.txt,aidev_agent:copilot
solution8-com/AIR-GEvo-Regent-UI-azure#7,https://github.com/solution8-com/AIR-GEvo-Regent-UI-azure/pull/7,solution8-com/AIR-GEvo-Regent-UI-azure,copilot,2026-01-24T00:11:39Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:copilot
wildhash/telnyx-patient-intake-agent#1,https://github.com/wildhash/telnyx-patient-intake-agent/pull/1,wildhash/telnyx-patient-intake-agent,copilot,2025-11-04T22:02:39Z,2025-11-04T23:06:10Z,15,new_runtime_dependency,requirements.txt,aidev_agent:copilot
Dr3gon4409/testing#1,https://github.com/Dr3gon4409/testing/pull/1,Dr3gon4409/testing,devin,2026-05-30T20:29:08Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
asadullahmadani330-art/Customer-Segmentation#1,https://github.com/asadullahmadani330-art/Customer-Segmentation/pull/1,asadullahmadani330-art/Customer-Segmentation,devin,2026-05-02T17:14:49Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
asadullahmadani330-art/Titanic-Survival-Classification#1,https://github.com/asadullahmadani330-art/Titanic-Survival-Classification/pull/1,asadullahmadani330-art/Titanic-Survival-Classification,devin,2026-05-02T17:14:46Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:devin
asadullahmadani330-art/Stock-Price-Prediction#1,https://github.com/asadullahmadani330-art/Stock-Price-Prediction/pull/1,asadullahmadani330-art/Stock-Price-Prediction,devin,2026-05-02T17:14:48Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:devin
openSVM/aeamcp#48,https://github.com/openSVM/aeamcp/pull/48,openSVM/aeamcp,copilot,2025-07-07T11:09:06Z,2025-07-21T14:40:26Z,21,mixed,python/pyproject.toml,aidev_agent:copilot
asadullahmadani330-art/Movie-Rating-Prediction#1,https://github.com/asadullahmadani330-art/Movie-Rating-Prediction/pull/1,asadullahmadani330-art/Movie-Rating-Prediction,devin,2026-05-02T17:14:50Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:devin
sENZ5hFx/knowledge-system-haley#6,https://github.com/sENZ5hFx/knowledge-system-haley/pull/6,sENZ5hFx/knowledge-system-haley,devin,2026-05-18T20:51:25Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
gaurav21/shieldops#7,https://github.com/gaurav21/shieldops/pull/7,gaurav21/shieldops,devin,2026-06-09T09:09:20Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
ccdlylpuredragon/CCDLYL#1,https://github.com/ccdlylpuredragon/CCDLYL/pull/1,ccdlylpuredragon/CCDLYL,devin,2026-06-05T02:27:01Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
WarnetBes/nfl-odds-dashboard#6,https://github.com/WarnetBes/nfl-odds-dashboard/pull/6,WarnetBes/nfl-odds-dashboard,devin,2026-04-16T10:19:08Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
bluerememberedearth/chronos#1,https://github.com/bluerememberedearth/chronos/pull/1,bluerememberedearth/chronos,devin,2026-05-24T23:17:55Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
NigelWilliamUOP/Systems-Policy-and-Practice#2,https://github.com/NigelWilliamUOP/Systems-Policy-and-Practice/pull/2,NigelWilliamUOP/Systems-Policy-and-Practice,devin,2026-06-04T06:42:31Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
Stanislav6372/Shanta5656_bot#2,https://github.com/Stanislav6372/Shanta5656_bot/pull/2,Stanislav6372/Shanta5656_bot,devin,2026-06-05T22:31:34Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
hetram1/PINN_Heat_Equation#1,https://github.com/hetram1/PINN_Heat_Equation/pull/1,hetram1/PINN_Heat_Equation,devin,2026-04-15T19:58:08Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
VVTFLIVE/Animate#3,https://github.com/VVTFLIVE/Animate/pull/3,VVTFLIVE/Animate,devin,2026-06-06T16:24:53Z,,2,new_runtime_dependency,comfyui-teskors-utils/requirements.txt,aidev_agent:devin
sowmisaravana/AI-Crop-Recommendation-System-using-Machine-Learning#3,https://github.com/sowmisaravana/AI-Crop-Recommendation-System-using-Machine-Learning/pull/3,sowmisaravana/AI-Crop-Recommendation-System-using-Machine-Learning,devin,2026-06-05T04:41:50Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:devin
euluccaeu/analiseENEM2024#3,https://github.com/euluccaeu/analiseENEM2024/pull/3,euluccaeu/analiseENEM2024,devin,2026-06-01T18:52:46Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
gavallo/utils-py-630721#3,https://github.com/gavallo/utils-py-630721/pull/3,gavallo/utils-py-630721,devin,2026-05-26T02:40:29Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
meghana983/devop#2,https://github.com/meghana983/devop/pull/2,meghana983/devop,devin,2026-05-19T15:56:32Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
Photonaepillage/rixqykja#2,https://github.com/Photonaepillage/rixqykja/pull/2,Photonaepillage/rixqykja,devin,2026-05-27T14:19:14Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/16,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,devin,2026-05-28T15:10:01Z,,6,new_runtime_dependency,langchain-agentic-ai-sample/requirements.txt,aidev_agent:devin
name0drawe/utils-py-467981#3,https://github.com/name0drawe/utils-py-467981/pull/3,name0drawe/utils-py-467981,devin,2026-05-27T01:56:52Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
Violet-stak/IFNet#1,https://github.com/Violet-stak/IFNet/pull/1,Violet-stak/IFNet,devin,2026-04-14T03:13:28Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:devin
sandyrusson/utils-py-846601#3,https://github.com/sandyrusson/utils-py-846601/pull/3,sandyrusson/utils-py-846601,devin,2026-05-28T16:19:08Z,,2,new_runtime_dependency,docs/requirements.txt,aidev_agent:devin
thomssiggspeen/utils-py-812601#3,https://github.com/thomssiggspeen/utils-py-812601/pull/3,thomssiggspeen/utils-py-812601,devin,2026-05-29T19:20:45Z,,6,mixed,pyproject.toml|requirements.txt,aidev_agent:devin
Yusface65/Xau_trading_platform#2,https://github.com/Yusface65/Xau_trading_platform/pull/2,Yusface65/Xau_trading_platform,devin,2026-05-29T20:28:57Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:devin
kuperovtest/test#1,https://github.com/kuperovtest/test/pull/1,kuperovtest/test,devin,2026-05-24T19:33:53Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
Amkushu999/Smm#2,https://github.com/Amkushu999/Smm/pull/2,Amkushu999/Smm,devin,2026-06-02T12:20:04Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
jmojpar/gestor-tareas-api-grupo-1#18,https://github.com/jmojpar/gestor-tareas-api-grupo-1/pull/18,jmojpar/gestor-tareas-api-grupo-1,devin,2026-06-01T16:29:38Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:devin
extrastrau/utils-py-629871#3,https://github.com/extrastrau/utils-py-629871/pull/3,extrastrau/utils-py-629871,devin,2026-05-26T02:40:00Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
advalve0-cell/test#1,https://github.com/advalve0-cell/test/pull/1,advalve0-cell/test,devin,2026-05-24T16:24:10Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
vaishnavigar/Traffic-Detection-Model#2,https://github.com/vaishnavigar/Traffic-Detection-Model/pull/2,vaishnavigar/Traffic-Detection-Model,devin,2026-06-01T13:49:44Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:devin
vHenry10/MHTWEAKS#1,https://github.com/vHenry10/MHTWEAKS/pull/1,vHenry10/MHTWEAKS,devin,2026-05-24T16:25:23Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
rakelmv/gestor-tareas-api#9,https://github.com/rakelmv/gestor-tareas-api/pull/9,rakelmv/gestor-tareas-api,devin,2026-05-21T16:36:48Z,,7,new_runtime_dependency,requirements.txt,aidev_agent:devin
yyyyama/home#1,https://github.com/yyyyama/home/pull/1,yyyyama/home,devin,2026-05-19T23:36:36Z,,3,new_runtime_dependency,gold-price-tracker/requirements.txt,aidev_agent:devin
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/17,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,devin,2026-05-28T15:41:54Z,,6,new_runtime_dependency,langgraph-agentic-ai-sample/requirements.txt,aidev_agent:devin
PJKaplanDemo/ingen#2,https://github.com/PJKaplanDemo/ingen/pull/2,PJKaplanDemo/ingen,devin,2026-05-22T01:02:49Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
ducmninh/quan-trong#2,https://github.com/ducmninh/quan-trong/pull/2,ducmninh/quan-trong,devin,2026-05-14T02:44:09Z,,5,new_runtime_dependency,bg_remover/requirements.txt,aidev_agent:devin
terminusrealmarouse/lsrxqgyr#3,https://github.com/terminusrealmarouse/lsrxqgyr/pull/3,terminusrealmarouse/lsrxqgyr,devin,2026-06-11T16:07:29Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
ankrsbouee/chainreason#1,https://github.com/ankrsbouee/chainreason/pull/1,ankrsbouee/chainreason,devin,2026-05-28T03:20:13Z,,10,version_change_only,pyproject.toml|requirements.txt,aidev_agent:devin
colin-d-fried/demo-python#1,https://github.com/colin-d-fried/demo-python/pull/1,colin-d-fried/demo-python,devin,2026-03-25T02:22:01Z,,8,new_runtime_dependency,requirements.txt,aidev_agent:devin
Yusface65/Xau_trading_platform#3,https://github.com/Yusface65/Xau_trading_platform/pull/3,Yusface65/Xau_trading_platform,devin,2026-05-29T20:48:26Z,,7,new_runtime_dependency,Xauusd/requirements.txt,aidev_agent:devin
dekatz/attendance-tracker#1,https://github.com/dekatz/attendance-tracker/pull/1,dekatz/attendance-tracker,devin,2026-06-13T17:13:49Z,,4,version_change_only,requirements.txt,aidev_agent:devin
gaurav21/shieldops#8,https://github.com/gaurav21/shieldops/pull/8,gaurav21/shieldops,devin,2026-06-09T09:56:52Z,,1,version_change_only,requirements.txt,aidev_agent:devin
husseinelchaer1212/history-assignment-tracker#5,https://github.com/husseinelchaer1212/history-assignment-tracker/pull/5,husseinelchaer1212/history-assignment-tracker,devin,2026-06-07T21:19:33Z,,2,new_runtime_dependency,requirements.txt,aidev_agent:devin
kiwpopr/HE-PATKA#4,https://github.com/kiwpopr/HE-PATKA/pull/4,kiwpopr/HE-PATKA,devin,2026-05-20T12:13:01Z,,3,new_runtime_dependency,discord-rpc-manager/requirements.txt,aidev_agent:devin
Yusface65/Xau_trading_platform#1,https://github.com/Yusface65/Xau_trading_platform/pull/1,Yusface65/Xau_trading_platform,devin,2026-05-29T20:27:49Z,,7,new_runtime_dependency,Xauusd/requirements.txt,aidev_agent:devin
jianwu-zhao/AutoMergePublicNodes#1,https://github.com/jianwu-zhao/AutoMergePublicNodes/pull/1,jianwu-zhao/AutoMergePublicNodes,devin,2026-05-29T23:21:59Z,,2,version_change_only,requirements.txt,aidev_agent:devin
Stinger-ull/energoforecast#3,https://github.com/Stinger-ull/energoforecast/pull/3,Stinger-ull/energoforecast,devin,2026-05-19T12:47:37Z,,9,new_runtime_dependency,demo-telegram-bot/requirements.txt|demo-web-scraper/requirements.txt,aidev_agent:devin
Vaishnavi-D-Github/FIR-Crime-Detection#1,https://github.com/Vaishnavi-D-Github/FIR-Crime-Detection/pull/1,Vaishnavi-D-Github/FIR-Crime-Detection,devin,2026-05-15T01:13:24Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:devin
rameshencarta/SFDCProject#6,https://github.com/rameshencarta/SFDCProject/pull/6,rameshencarta/SFDCProject,devin,2026-04-15T22:45:42Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
letuandatt/LexMindChatbot#2,https://github.com/letuandatt/LexMindChatbot/pull/2,letuandatt/LexMindChatbot,devin,2026-05-12T11:22:20Z,,2,new_runtime_dependency,pyproject.toml|requirements.txt,aidev_agent:devin
renMarkHan/Immigration-Agent#3,https://github.com/renMarkHan/Immigration-Agent/pull/3,renMarkHan/Immigration-Agent,devin,2026-06-10T22:43:41Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
armanahmed3/cautious-journey#1,https://github.com/armanahmed3/cautious-journey/pull/1,armanahmed3/cautious-journey,devin,2026-05-22T13:38:11Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
mbatchelor81/traderXCognitiondemos#102,https://github.com/mbatchelor81/traderXCognitiondemos/pull/102,mbatchelor81/traderXCognitiondemos,devin,2026-05-26T13:06:34Z,,1,version_change_only,traderx-monolith/requirements.txt,aidev_agent:devin
squalliram/flask#2,https://github.com/squalliram/flask/pull/2,squalliram/flask,devin,2026-05-25T12:57:01Z,,1,version_change_only,examples/celery/requirements.txt,aidev_agent:devin
bhargavgangula/flask-app#1,https://github.com/bhargavgangula/flask-app/pull/1,bhargavgangula/flask-app,devin,2026-04-15T13:21:54Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
hasifahmed31-tech/css123#4,https://github.com/hasifahmed31-tech/css123/pull/4,hasifahmed31-tech/css123,devin,2026-05-24T09:34:58Z,,1,new_runtime_dependency,automation/requirements.txt,aidev_agent:devin
Beluga8292/plasmaworld_site#2,https://github.com/Beluga8292/plasmaworld_site/pull/2,Beluga8292/plasmaworld_site,devin,2026-05-10T13:11:01Z,,3,new_runtime_dependency,telegram_bot/requirements.txt,aidev_agent:devin
Aman262626/Gen-bot#2,https://github.com/Aman262626/Gen-bot/pull/2,Aman262626/Gen-bot,devin,2026-05-03T11:10:45Z,,7,new_runtime_dependency,requirements-bot.txt|requirements.txt,aidev_agent:devin
COG-GTM/modernized_investment_portfolio_manager#165,https://github.com/COG-GTM/modernized_investment_portfolio_manager/pull/165,COG-GTM/modernized_investment_portfolio_manager,devin,2026-06-10T13:14:17Z,,4,new_runtime_dependency,backend/requirements.txt,aidev_agent:devin
ipouhanjiang1/api-playground-256287#1,https://github.com/ipouhanjiang1/api-playground-256287/pull/1,ipouhanjiang1/api-playground-256287,devin,2026-05-25T16:20:09Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
tmanauv/CricketAnalytics#3,https://github.com/tmanauv/CricketAnalytics/pull/3,tmanauv/CricketAnalytics,devin,2026-05-27T07:54:32Z,,27,mixed,pyproject.toml,aidev_agent:devin
jkiske/genetic-seating-chart#3,https://github.com/jkiske/genetic-seating-chart/pull/3,jkiske/genetic-seating-chart,devin,2026-05-04T14:06:11Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
hamoza33/TikTok-Auto-Commenter#1,https://github.com/hamoza33/TikTok-Auto-Commenter/pull/1,hamoza33/TikTok-Auto-Commenter,devin,2026-05-24T19:38:50Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
luckyjaat122/Voxly#2,https://github.com/luckyjaat122/Voxly/pull/2,luckyjaat122/Voxly,devin,2026-05-24T19:32:19Z,,5,new_runtime_dependency,livekit-agent/requirements.txt,aidev_agent:devin
Cognition-Partner-Workshops-mirror/uc-data-migration-sas-to-snowflake#9,https://github.com/Cognition-Partner-Workshops-mirror/uc-data-migration-sas-to-snowflake/pull/9,Cognition-Partner-Workshops-mirror/uc-data-migration-sas-to-snowflake,devin,2026-06-03T22:10:23Z,,2,new_runtime_dependency,hierarchical_account_viewer/requirements.txt,aidev_agent:devin
mohantyabhijit/mutualfundresearch#2,https://github.com/mohantyabhijit/mutualfundresearch/pull/2,mohantyabhijit/mutualfundresearch,devin,2026-04-30T11:50:59Z,,3,new_runtime_dependency,nav-database/requirements.txt,aidev_agent:devin
betysam55/nova-bingo-bot#2,https://github.com/betysam55/nova-bingo-bot/pull/2,betysam55/nova-bingo-bot,devin,2026-05-25T09:33:10Z,,2,version_change_only,pyproject.toml|requirements.txt,aidev_agent:devin
codingtoworld/xfyun_tts#6,https://github.com/codingtoworld/xfyun_tts/pull/6,codingtoworld/xfyun_tts,devin,2026-06-03T04:00:23Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
Yuki-1224-nazz/rublsk#2,https://github.com/Yuki-1224-nazz/rublsk/pull/2,Yuki-1224-nazz/rublsk,devin,2026-05-06T17:51:04Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
DikeKingInflate91/dttkyuim#3,https://github.com/DikeKingInflate91/dttkyuim/pull/3,DikeKingInflate91/dttkyuim,devin,2026-05-19T19:15:23Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
nikitahotkolesnikov2022-cmd/voice-to-text-bot#1,https://github.com/nikitahotkolesnikov2022-cmd/voice-to-text-bot/pull/1,nikitahotkolesnikov2022-cmd/voice-to-text-bot,devin,2026-05-21T11:53:43Z,,4,new_runtime_dependency,requirements.txt,aidev_agent:devin
MatiGoldman/intro-to-statistical-learning#1,https://github.com/MatiGoldman/intro-to-statistical-learning/pull/1,MatiGoldman/intro-to-statistical-learning,devin,2026-04-24T08:19:05Z,,8,new_runtime_dependency,requirements.txt,aidev_agent:devin
anthonygricco/openevidence-cli#1,https://github.com/anthonygricco/openevidence-cli/pull/1,anthonygricco/openevidence-cli,devin,2026-05-29T19:48:50Z,,2,version_change_only,requirements.txt|tools/openevidence_skill_v2/requirements.txt,aidev_agent:devin
harshit123-wq/skills-introduction-to-github#4,https://github.com/harshit123-wq/skills-introduction-to-github/pull/4,harshit123-wq/skills-introduction-to-github,devin,2026-05-25T09:35:43Z,,1,new_runtime_dependency,pacman/requirements.txt,aidev_agent:devin
aarya369/HousePricePrediction#1,https://github.com/aarya369/HousePricePrediction/pull/1,aarya369/HousePricePrediction,devin,2026-04-15T05:49:44Z,,5,new_runtime_dependency,requirements.txt,aidev_agent:devin
ShikhaChauhan20/AdPredictor-Self-Learned-Model-#1,https://github.com/ShikhaChauhan20/AdPredictor-Self-Learned-Model-/pull/1,ShikhaChauhan20/AdPredictor-Self-Learned-Model-,devin,2026-04-30T17:14:38Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:devin
nasimmostakim7/re#1,https://github.com/nasimmostakim7/re/pull/1,nasimmostakim7/re,devin,2026-05-03T03:49:50Z,,6,new_runtime_dependency,requirements.txt,aidev_agent:devin
melojack96-design/quizzapp#2,https://github.com/melojack96-design/quizzapp/pull/2,melojack96-design/quizzapp,devin,2026-05-15T00:28:45Z,,3,new_runtime_dependency,watermark-remover-bot/requirements.txt,aidev_agent:devin
