change_id,pr_id,repo,created_at,package_name,pinned_version,change_type,label_primary,label_secondary,label_confidence,evidence_source,evidence_note
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::tqdm::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,tqdm,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::joblib::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,joblib,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::requests::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,requests,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::boto3::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,boto3,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::botocore::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,botocore,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::loguru::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,loguru,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::ipython::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,ipython,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::jupyter::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,jupyter,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::notebook::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,notebook,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::interrogate::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,interrogate,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::pytest::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::pytest-cov::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::pytest-xdist::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,pytest-xdist,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::black::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,black,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::flake8::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,flake8,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::pylint::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,pylint,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::mypy::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,mypy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::isort::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,isort,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::bandit::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,bandit,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::safety::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,safety,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::sphinx::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,sphinx,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::sphinx-rtd-theme::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,sphinx-rtd-theme,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::sphinx-autodoc-typehints::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,sphinx-autodoc-typehints,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::ipython::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,ipython,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::jupyter::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,jupyter,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::notebook::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,notebook,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::matplotlib::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,matplotlib,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
kalyandinavahi0809/kalyandinavahi0809#1::setup.py::seaborn::add,kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,2025-11-17T03:17:30Z,seaborn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::numba::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,numba,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::numpy::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,numpy,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::open3d::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,open3d,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::opencv-python::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,opencv-python,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::pyyaml::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,PyYAML,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::setuptools::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,setuptools,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::torch::add,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,torch,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
EverettRichards/PointPillars#1::requirements.txt::tqdm::version_change,EverettRichards/PointPillars#1,EverettRichards/PointPillars,2026-02-27T22:34:31Z,tqdm,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
comprocess/comprocess_ai#1::requirements.txt::numpy::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,numpy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
comprocess/comprocess_ai#1::requirements.txt::pandas::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
comprocess/comprocess_ai#1::requirements.txt::scikit-learn::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,scikit-learn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
comprocess/comprocess_ai#1::requirements.txt::python-dateutil::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,python-dateutil,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
comprocess/comprocess_ai#1::setup.py::numpy::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,numpy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
comprocess/comprocess_ai#1::setup.py::pandas::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
comprocess/comprocess_ai#1::setup.py::scikit-learn::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,scikit-learn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
comprocess/comprocess_ai#1::setup.py::python-dateutil::add,comprocess/comprocess_ai#1,comprocess/comprocess_ai,2025-11-11T00:08:04Z,python-dateutil,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::pyproject.toml::pytest::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::pyproject.toml::pytest-cov::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::pyproject.toml::black::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,black,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::pyproject.toml::flake8::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,flake8,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::pyproject.toml::mypy::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,mypy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::requirements.txt::pytest::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::requirements.txt::pytest-cov::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::requirements.txt::black::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,black,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::requirements.txt::flake8::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,flake8,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::requirements.txt::mypy::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,mypy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::setup.py::pytest::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::setup.py::pytest-cov::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::setup.py::black::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,black,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::setup.py::flake8::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,flake8,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
mohsenmodhej2-del/testpython#1::setup.py::mypy::add,mohsenmodhej2-del/testpython#1,mohsenmodhej2-del/testpython,2025-12-14T00:18:05Z,mypy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::streamlit::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,streamlit,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::openai::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,openai,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::python-dotenv::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,python-dotenv,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::requests::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,requests,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::pandas::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/nuvexa-ai#1::pyproject.toml::pillow::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,pillow,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::pytest::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::pytest-cov::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::ruff::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,ruff,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/nuvexa-ai#1::pyproject.toml::mypy::add,Toddni8022/nuvexa-ai#1,Toddni8022/nuvexa-ai,2026-03-02T01:22:28Z,mypy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rasifmahmud/WebCrawler#1::requirements.txt::requests::add,rasifmahmud/WebCrawler#1,rasifmahmud/WebCrawler,2025-07-24T19:01:10Z,requests,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rasifmahmud/WebCrawler#1::requirements.txt::beautifulsoup4::add,rasifmahmud/WebCrawler#1,rasifmahmud/WebCrawler,2025-07-24T19:01:10Z,beautifulsoup4,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rasifmahmud/WebCrawler#1::requirements.txt::imdbpie::add,rasifmahmud/WebCrawler#1,rasifmahmud/WebCrawler,2025-07-24T19:01:10Z,imdbpie,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::numpy::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,numpy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::pandas::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/Capstone#1::pyproject.toml::scikit-learn::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,scikit-learn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::matplotlib::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,matplotlib,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/Capstone#1::pyproject.toml::seaborn::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,seaborn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::joblib::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,joblib,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::pytest::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::pytest-cov::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::flake8::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,flake8,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::pyproject.toml::black::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,black,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::numpy::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,numpy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::pandas::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/Capstone#1::requirements.txt::scikit-learn::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,scikit-learn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::matplotlib::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,matplotlib,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/Capstone#1::requirements.txt::seaborn::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,seaborn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::joblib::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,joblib,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::jupyter::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,jupyter,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::notebook::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,notebook,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::requirements.txt::ipykernel::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,ipykernel,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::numpy::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,numpy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::pandas::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/Capstone#1::setup.cfg::scikit-learn::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,scikit-learn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::matplotlib::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,matplotlib,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
Toddni8022/Capstone#1::setup.cfg::seaborn::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,seaborn,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::joblib::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,joblib,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::pytest::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::pytest-cov::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,pytest-cov,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::flake8::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,flake8,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
Toddni8022/Capstone#1::setup.cfg::black::add,Toddni8022/Capstone#1,Toddni8022/Capstone,2026-03-02T01:24:04Z,black,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::pandas::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
rishabram/vektarasales#2::requirements.txt::google-api-python-client::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,google-api-python-client,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::google-auth-httplib2::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,google-auth-httplib2,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::google-auth-oauthlib::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,google-auth-oauthlib,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::python-dotenv::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,python-dotenv,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::requests::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,requests,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::beautifulsoup4::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,beautifulsoup4,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::selenium::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,selenium,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
rishabram/vektarasales#2::requirements.txt::openpyxl::add,rishabram/vektarasales#2,rishabram/vektarasales,2025-08-13T22:25:40Z,openpyxl,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
studentIIScAdityaDe/QUANTIFICATION#1::requirements.txt::numpy::add,studentIIScAdityaDe/QUANTIFICATION#1,studentIIScAdityaDe/QUANTIFICATION,2026-01-11T06:14:59Z,numpy,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
studentIIScAdityaDe/QUANTIFICATION#1::requirements.txt::pandas::add,studentIIScAdityaDe/QUANTIFICATION#1,studentIIScAdityaDe/QUANTIFICATION,2026-01-11T06:14:59Z,pandas,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
