pr_id,repo,pr_url,created_at,merged_at,tool_evidence,manifest_file,package_name,old_spec,new_spec,change_type,label_primary,label_secondary,primary_grade,label_confidence,evidence_source,evidence_timestamp,labeler,adjudication_needed,adjudication_result,change_id,notes
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,pyproject.toml,pytest-cov,,>=4.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:00.839631+00:00,A+B,False,,keithjasper83/dns-check#1::pyproject.toml::pytest-cov::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,pyproject.toml,black,,>=23.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:00.826556+00:00,A+B,False,,keithjasper83/dns-check#1::pyproject.toml::black::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,pyproject.toml,flake8,,>=6.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.078071+00:00,A+B,False,,keithjasper83/dns-check#1::pyproject.toml::flake8::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,pyproject.toml,mypy,,>=1.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:00.946192+00:00,A+B,False,,keithjasper83/dns-check#1::pyproject.toml::mypy::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,requirements-dev.txt,pytest,,>=7.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.070808+00:00,A+B,False,,keithjasper83/dns-check#1::requirements-dev.txt::pytest::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,requirements-dev.txt,pytest-cov,,>=4.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:00.822397+00:00,A+B,False,,keithjasper83/dns-check#1::requirements-dev.txt::pytest-cov::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,requirements-dev.txt,black,,>=23.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.140297+00:00,A+B,False,,keithjasper83/dns-check#1::requirements-dev.txt::black::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,requirements-dev.txt,flake8,,>=6.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.137081+00:00,A+B,False,,keithjasper83/dns-check#1::requirements-dev.txt::flake8::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,requirements-dev.txt,mypy,,>=1.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.057672+00:00,A+B,False,,keithjasper83/dns-check#1::requirements-dev.txt::mypy::add,
keithjasper83/dns-check#1,keithjasper83/dns-check,https://github.com/keithjasper83/dns-check/pull/1,2025-10-29T08:52:53Z,,aidev_agent:copilot,requirements.txt,dnspython,,>=2.3.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.051418+00:00,A+B,False,,keithjasper83/dns-check#1::requirements.txt::dnspython::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,pyproject.toml,numpy,,>=1.24.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.230169+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::pyproject.toml::numpy::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,pyproject.toml,python-gnupg,,>=0.5.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.011304+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::pyproject.toml::python-gnupg::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,pyproject.toml,pytest,,>=7.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.144180+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::pyproject.toml::pytest::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,pyproject.toml,Pillow,,>=10.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.130970+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::pyproject.toml::pillow::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,requirements-dev.txt,pytest,,>=7.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.174619+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::requirements-dev.txt::pytest::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,requirements-dev.txt,Pillow,,>=10.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.351491+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::requirements-dev.txt::pillow::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,requirements.txt,numpy,,>=1.24.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.584881+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::requirements.txt::numpy::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,requirements.txt,python-gnupg,,>=0.5.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.008929+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::requirements.txt::python-gnupg::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,setup.py,numpy,,>=1.24.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.477907+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::setup.py::numpy::add,
dennisotugo/frame-fingerprinter#1,dennisotugo/frame-fingerprinter,https://github.com/dennisotugo/frame-fingerprinter/pull/1,2026-04-05T15:23:36Z,,aidev_agent:copilot,setup.py,python-gnupg,,>=0.5.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.010481+00:00,A+B,False,,dennisotugo/frame-fingerprinter#1::setup.py::python-gnupg::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,pyobjc-core,,>=9.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.350200+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::pyobjc-core::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,pyobjc-framework-Cocoa,,>=9.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.484213+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::pyobjc-framework-cocoa::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,pyobjc-framework-Photos,,>=9.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.462935+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::pyobjc-framework-photos::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,Pillow,,>=10.2.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.567030+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::pillow::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,imagehash,,>=4.3.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.465148+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::imagehash::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,tqdm,,>=4.66.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.337783+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::tqdm::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,colorama,,>=0.4.6,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.177928+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::colorama::add,
serdarozer112/icloudfoto#1,serdarozer112/icloudfoto,https://github.com/serdarozer112/icloudfoto/pull/1,2025-12-12T13:36:39Z,,aidev_agent:copilot,requirements.txt,blessed,,>=1.20.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.261518+00:00,A+B,False,,serdarozer112/icloudfoto#1::requirements.txt::blessed::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,openai,,==1.57.4,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.551851+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::openai::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,python-dotenv,,==1.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.147243+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::python-dotenv::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,pydantic,,==2.10.4,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.251254+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::pydantic::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,streamlit,,==1.41.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.467472+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::streamlit::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,slack-sdk,,==3.33.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.257655+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::slack-sdk::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,pytest,,>=8.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.593084+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::pytest::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,pytest-cov,,>=5.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.273867+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::pytest-cov::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,ruff,,>=0.4.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.598778+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::ruff::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,pyproject.toml,mypy,,>=1.10.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.540509+00:00,A+B,False,,Toddni8022/incident-copilot#2::pyproject.toml::mypy::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,requirements.txt,openai,,==1.57.4,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.534162+00:00,A+B,False,,Toddni8022/incident-copilot#2::requirements.txt::openai::add,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,requirements.txt,streamlit,,==1.41.1,version_change,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.471072+00:00,A+B,False,,Toddni8022/incident-copilot#2::requirements.txt::streamlit::version_change,
Toddni8022/incident-copilot#2,Toddni8022/incident-copilot,https://github.com/Toddni8022/incident-copilot/pull/2,2026-03-02T01:27:26Z,,aidev_agent:copilot,requirements.txt,slack-sdk,,==3.33.0,version_change,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.525411+00:00,A+B,False,,Toddni8022/incident-copilot#2::requirements.txt::slack-sdk::version_change,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,attrs,,>=17.4,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.612849+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::attrs::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,build,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.691067+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::build::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,bump-my-version,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.743007+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::bump-my-version::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,compas_invocations2,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.722408+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::compas-invocations2::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,geomdl,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.752984+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::geomdl::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,rhino3dm,,>=8.17,add,NONE,S7_METADATA_MISSING,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.772245+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::rhino3dm::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,ruff,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.807753+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::ruff::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,sphinx_compas2_theme,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.769357+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::sphinx-compas2-theme::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,twine,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.594095+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::twine::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,wheel,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.721522+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::wheel::add,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,autopep8,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.609791+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::autopep8::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,bump2version,,>=0.5.11,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.608472+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::bump2version::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,check-manifest,,>=0.36,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.818548+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::check-manifest::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,doc8,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.754484+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::doc8::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,flake8,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.688291+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::flake8::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,isort,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.686912+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::isort::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,pydocstyle,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.695817+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::pydocstyle::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,pylint,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.689986+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::pylint::remove,
compas-dev/compas_nurbs#24,compas-dev/compas_nurbs,https://github.com/compas-dev/compas_nurbs/pull/24,2025-10-29T07:19:32Z,,aidev_agent:copilot,requirements-dev.txt,sphinx_compas_theme,,>=0.13,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.817771+00:00,A+B,False,,compas-dev/compas_nurbs#24::requirements-dev.txt::sphinx-compas-theme::remove,
kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,https://github.com/kalyandinavahi0809/kalyandinavahi0809/pull/1,2025-11-17T03:17:30Z,,aidev_agent:copilot,requirements.txt,pandas,,>=1.5.0,add,NONE,S4_LICENSE_POLICY_CONFLICT,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.744962+00:00,A+B,False,,kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::pandas::add,
kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,https://github.com/kalyandinavahi0809/kalyandinavahi0809/pull/1,2025-11-17T03:17:30Z,,aidev_agent:copilot,requirements.txt,numpy,,>=1.23.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.949343+00:00,A+B,False,,kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::numpy::add,
kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,https://github.com/kalyandinavahi0809/kalyandinavahi0809/pull/1,2025-11-17T03:17:30Z,,aidev_agent:copilot,requirements.txt,scikit-learn,,>=1.2.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.865968+00:00,A+B,False,,kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::scikit-learn::add,
kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,https://github.com/kalyandinavahi0809/kalyandinavahi0809/pull/1,2025-11-17T03:17:30Z,,aidev_agent:copilot,requirements.txt,xgboost,,>=1.7.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.820001+00:00,A+B,False,,kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::xgboost::add,
kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,https://github.com/kalyandinavahi0809/kalyandinavahi0809/pull/1,2025-11-17T03:17:30Z,,aidev_agent:copilot,requirements.txt,lightgbm,,>=3.3.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:01.729575+00:00,A+B,False,,kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::lightgbm::add,
kalyandinavahi0809/kalyandinavahi0809#1,kalyandinavahi0809/kalyandinavahi0809,https://github.com/kalyandinavahi0809/kalyandinavahi0809/pull/1,2025-11-17T03:17:30Z,,aidev_agent:copilot,requirements.txt,snowflake-connector-python,,>=3.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:20:02.043467+00:00,A+B,False,,kalyandinavahi0809/kalyandinavahi0809#1::requirements.txt::snowflake-connector-python::add,
